Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21007980,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71287482185341,0.380807674036247,3001140.0,4804214.12744141,10019271,879,10023543,10023543.0,0.0,10023543,10023543,21007980,4201596.0,5322984.56979221,10020150,1507,0,1,0,0,64,192,0.0952019185090619,0.285605755527185,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,7231.5,4185.36503784318,10191,4272,10015095.5,5905.04872968886,10019271,10010920,c_sc_na_1
125578844,2,14,22,134,16,6,11.0,7.07106781186548,16,6,9.571428571428571,4.972451580988468,1.24224746008969,0.127409995906635,8371922.93333334,7969892.19806831,21000347,289,115509790,115509790.0,0.0,115509790,115509790,125578844,9659911.07692308,7786510.85256092,21000347,478,0,1,0,0,64,448,0.0159262494883299,0.111483746418306,6,16,9.52941176470588,4.92592183071889,24.2647058823529,0,0,0,1,1,0,0,0,7,10.125,11.0,9.571428571428571,0,0,0,0,0,0,2,22,14,134,-1,260,2,0,665357.666666667,1103322.1463672,1938990,1797,13731386.8888889,5475897.62943765,21000347,6061678,c_sc_na_1
21001141,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.47594728305476,0.428548144122265,2625142.625,4586896.90778205,10067224,499,10097897,10097897.0,0.0,10097897,10097897,21001141,3500190.16666667,5078743.38764909,10067723,1023,0,1,0,0,64,224,0.095232920916059,0.333315223206206,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,17003.5,19331.592290859,30673,3334,10040460.5,37849.3046765723,10067224,10013697,c_sc_na_1
30731764,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.0587245170827204,0.292856602699409,3841470.5,5045796.00145587,10021961,737,10030475,10030475.0,0.0,10030475,10030475,30731764,5121960.66666667,5272532.86513712,10022698,2107,0,1,0,0,64,224,0.065079245044313,0.227777357655096,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,322492.0,549383.813229877,956855,2107,9921429.33333333,168935.87038972302,10021961,9726390,c_sc_na_1
20996263,2,9,22,104,16,6,11.0,7.07106781186548,16,6,11.555555555555598,5.2704627669473,6.001067904321832,0.523902753551906,2099626.3,4182352.09434952,10015331,459,10016701,10016701.0,0.0,10016701,10016701,20996263,2624532.875,4574085.97761019,10017137,459,0,1,0,0,64,288,0.095255046100347,0.4286477074515589,6,16,11.0,5.22232967867094,27.2727272727273,0,0,0,1,1,0,0,0,4,12.0,11.0,11.555555555555598,0,0,0,0,0,0,2,22,9,104,-1,260,2,0,482684.5,679415.772528501,963104,2265,10014883.5,632.86056916196,10015331,10014436,c_sc_na_1
31015754,1,7,16,72,16,16,16.0,0.0,16,6,10.2857142857143,5.34522483824849,2.83726779623026,0.257933436020933,4430822.0,4565969.76854531,10014170,1028,0,0.0,0.0,0,0,31015754,5169292.33333333,4524847.17740198,10023504,1028,0,1,0,0,32,224,0.032241679502617,0.225691756518316,6,16,10.4444444444444,5.2704627669473,27.7777777777778,0,0,0,1,1,0,0,0,7,11.75,16.0,10.2857142857143,0,0,0,0,0,0,1,16,7,72,-1,260,1,0,2271970.5,3203272.20762777,4537026,6915,8823937.66666667,2053936.94295719,10014170,6452261,c_sc_na_1
30998038,1,7,16,72,16,16,16.0,0.0,16,6,10.2857142857143,5.34522483824849,2.83888935164219,0.25808085014929,4428291.14285714,4838866.73333276,10009172,1043,0,0.0,0.0,0,0,30998038,5166339.66666667,4852698.91731213,10015851,1043,0,1,0,0,32,224,0.032260106268661,0.2258207438806289,6,16,10.4444444444444,5.2704627669473,27.7777777777778,0,0,0,1,1,0,0,0,7,11.75,16.0,10.2857142857143,0,0,0,0,0,0,1,16,7,72,-1,260,1,0,852328.3333333341,1465386.41074371,2544410,4853,9480351.0,908533.970986776,10009172,8431278,c_sc_na_1
23686957,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.96842870107798,0.3799559394649129,2960869.625,4450237.78166862,10015487,392,10017190,10017190.0,0.0,10017190,10017190,23686957,3947826.16666667,4801876.53125619,10016324,392,0,1,0,0,64,224,0.084434653214425,0.2955212862504881,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1822.5,168.998520703585,1942,1703,10015250.0,335.168614282423,10015487,10015013,c_sc_na_1
21013933,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71182300809658,0.3806997957022129,3001990.42857143,4807871.84105681,10030126,471,10040788,10040788.0,0.0,10040788,10040788,21013933,4202786.6,5330441.97775412,10030597,1441,0,1,0,0,64,192,0.095174948925553,0.28552484677666,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,6978.0,5209.96276378248,10662,3294,10021537.0,12146.6802872225,10030126,10012948,c_sc_na_1
22789935,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,4.12462782364232,0.394911174604052,2848741.875,4466491.00864964,10014033,511,10022030,10022030.0,0.0,10022030,10022030,22789935,3798322.5,4860570.60064194,10014574,511,0,1,0,0,64,224,0.087758038800901,0.307153135803152,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,4254.0,5293.4013639625,7997,511,10010912.0,4413.760528166429,10014033,10007791,c_sc_na_1
30989388,1,7,16,72,16,16,16.0,0.0,16,6,10.2857142857143,5.34522483824849,2.8396817646092303,0.258152887691748,4427055.42857143,5155163.94350836,10005379,511,0,0.0,0.0,0,0,30989388,5164898.0,5228030.62280178,10009003,511,0,1,0,0,32,224,0.032269110961469,0.2258837767302789,6,16,10.4444444444444,5.2704627669473,27.7777777777778,0,0,0,1,1,0,0,0,7,11.75,16.0,10.2857142857143,0,0,0,0,0,0,1,16,7,72,-1,260,1,0,617972.5,873222.427543235,1235434,511,9917814.33333333,146657.625223966,10005379,9748502,c_sc_na_1
42330060,2,11,22,126,16,6,11.0,7.07106781186548,16,6,11.4545454545455,5.22232967867094,3.49633333853059,0.307110360816876,3527505.0,4489199.35954466,10026289,427,31016697,31016697.0,0.0,31016697,31016697,42330060,4233006.0,4617048.77207472,10026815,427,0,1,0,0,64,352,0.047247747817981,0.2598626129988949,6,16,11.0,5.1887452166277095,26.92307692307689,0,0,0,1,1,0,0,0,5,11.8461538461538,11.0,11.4545454545455,0,0,0,0,0,0,2,22,11,126,-1,260,2,0,1157181.66666667,2001282.80613819,3468064,1705,9389323.0,1246079.72181746,10026289,7520272,c_sc_na_1
30996411,1,7,16,72,16,16,16.0,0.0,16,6,10.2857142857143,5.34522483824849,2.83903836479649,0.258094396799681,4428058.71428571,4592835.66324882,10005135,1077,0,0.0,0.0,0,0,30996411,5166068.5,4555039.16556355,10007770,1077,0,1,0,0,32,224,0.03226179959996,0.225832597199721,6,16,10.4444444444444,5.2704627669473,27.7777777777778,0,0,0,1,1,0,0,0,7,11.75,16.0,10.2857142857143,0,0,0,0,0,0,1,16,7,72,-1,260,1,0,2098479.5,2962461.33644044,4193256,3703,8933150.66666667,1852420.19725448,10005135,6794162,c_sc_na_1
21005102,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7133835389135497,0.380859850144979,3000728.85714286,4805358.19468998,10020903,625,10023071,10023071.0,0.0,10023071,10023071,21005102,4201020.4,5324169.74711699,10021885,625,0,1,0,0,64,192,0.095214962536245,0.285644887608734,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2645.5,675.286976033153,3123,2168,10016113.0,6774.08296376713,10020903,10011323,c_sc_na_1
21053074,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.70492214106121,0.3799920144678161,3007582.0,4804868.23490204,10027212,725,10022128,10022128.0,0.0,10022128,10022128,21053074,4210614.8,5320811.90293617,10028695,725,0,1,0,0,64,192,0.094998003616954,0.284994010850862,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,30143.5,39506.7629716736,58079,2208,10023566.0,5156.22264841231,10027212,10019920,c_sc_na_1
134718957,0,10,0,90,0,0,0.0,0.0,16,6,9.0,4.8304589153964805,0.668057428621571,0.074228603180175,14968773.0,7717990.71976632,21000653,717633,0,0.0,0.0,0,0,134718957,14968773.0,7717990.71976632,21000653,717633,0,1,0,0,0,320,0.0,0.074228603180175,6,16,8.72727272727273,4.67099366496914,21.8181818181818,0,0,0,1,1,0,0,0,0,9.6,0.0,9.0,0,0,0,0,0,0,0,0,10,90,-1,260,0,0,717633.0,0.0,717633,717633,16750165.5,5952876.6250461,21000653,7280486,c_sc_na_1
49129453,2,11,22,126,16,6,11.0,7.07106781186548,16,6,11.4545454545455,5.22232967867094,3.01244957887074,0.264607057603511,4094121.08333333,4583594.29534097,10024582,492,39110946,39110946.0,0.0,39110946,39110946,49129453,4912945.3,4605759.53488651,10025074,874,0,1,0,0,64,352,0.040708778092848,0.223898279510663,6,16,11.0,5.1887452166277095,26.92307692307689,0,0,0,1,1,0,0,0,5,11.8461538461538,11.0,11.4545454545455,0,0,0,0,0,0,2,22,11,126,-1,260,2,0,1917880.5,2706729.09795652,3831827,3934,9058640.0,1351111.92991384,10024582,7143521,c_sc_na_1
20996405,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7149216734960095,0.381017607538052,2999486.42857143,4802342.16605991,10013789,444,10015568,10015568.0,0.0,10015568,10015568,20996405,4199281.0,5320232.59443997,10014249,444,0,1,0,0,64,192,0.095254401884513,0.285763205653539,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1957.0,251.730014102411,2135,1779,10010229.5,5033.89317526703,10013789,10006670,c_sc_na_1
25999849,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.61540561254798,0.346155856520551,3249981.125,4560955.60562867,10022848,669,10026129,10026129.0,0.0,10026129,10026129,25999849,4333308.16666667,4847988.75599461,10023517,700,0,1,0,0,64,224,0.076923523671234,0.269232332849318,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,2388.5,1262.18560441799,3281,1496,8475774.33333333,2671833.5975641003,10022848,5390611,c_sc_na_1
20995260,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71512427090686,0.381038386759678,2999322.85714286,4805981.35305161,10022425,432,10028181,10028181.0,0.0,10028181,10028181,20995260,4199052.0,5326654.02174752,10023347,432,0,1,0,0,64,192,0.09525959668992,0.285778790069759,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,3094.0,3764.636503037179,5756,432,10016040.5,9029.046488971033,10022425,10009656,c_sc_na_1
20995055,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71516054613813,0.381042107296218,2999293.57142857,4804190.25768939,10014352,391,10016698,10016698.0,0.0,10016698,10016698,20995055,4199011.0,5323002.07193352,10014743,536,0,1,0,0,64,192,0.095260526824055,0.285781580472164,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1834.5,723.370237153838,2346,1323,10013006.5,1902.824348173,10014352,10011661,c_sc_na_1
20999880,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71430693889679,0.3809545578355689,2999982.85714286,4804823.26961667,10017813,391,10022577,10022577.0,0.0,10022577,10022577,20999880,4199976.0,5324496.89821118,10018204,1019,0,1,0,0,64,192,0.095238639458892,0.285715918376676,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,3336.0,2019.49696706878,4764,1908,10014716.5,4379.11229588829,10017813,10011620,c_sc_na_1
30619230,2,10,22,120,16,6,11.0,7.07106781186548,16,6,12.0,5.16397779494322,4.63760845716891,0.39191057384526,2783566.36363636,4127096.32626565,10013132,427,10008032,10008032.0,0.0,10008032,10008032,30619230,3402136.66666667,4351197.01214295,10016412,1381,0,1,0,0,64,320,0.06531842897421,0.32659214487105,6,16,11.3846153846154,5.1887452166277095,26.92307692307689,0,0,0,1,1,0,0,0,5,12.333333333333302,11.0,12.0,0,0,0,0,0,0,2,22,10,120,-1,260,2,0,327517.333333333,561743.804968362,976161,1730,8943388.0,1844404.14231182,10013132,6813661,c_sc_na_1
21027825,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.70937079797839,0.380448286972143,3003975.0,4799502.51738303,10014058,770,10021762,10021762.0,0.0,10021762,10021762,21027825,4205565.0,5315621.15697051,10014828,4538,0,1,0,0,64,192,0.095112071743036,0.285336215229107,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,17673.5,14099.002110078602,27643,7704,10010917.5,4441.33769263271,10014058,10007777,c_sc_na_1
21001715,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71398240572258,0.3809212723818029,3000245.0,4812202.64680067,10031231,878,10043007,10043007.0,0.0,10043007,10043007,21001715,4200343.0,5337702.19407776,10033292,1450,0,1,0,0,64,192,0.095230318095451,0.285690954286352,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,7354.5,6252.9452660326415,11776,2933,10027098.5,5844.23754650682,10031231,10022966,c_sc_na_1
23999609,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.91673047673402,0.375006109474534,2999951.125,4498940.16836462,10013770,405,10008397,10008397.0,0.0,10008397,10008397,23999609,3999934.83333333,4852138.03714987,10014862,405,0,1,0,0,64,224,0.083334690994341,0.2916714184801929,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,1814387.5,2563814.33219734,3627278,1497,10010335.0,4857.82358675158,10013770,10006900,c_sc_na_1
21003805,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7136128430063,0.380883368513467,3000543.57142857,4812356.58337122,10028283,384,10027649,10027649.0,0.0,10027649,10027649,21003805,4200761.0,5333405.21520726,10029462,384,0,1,0,0,64,192,0.095220842128367,0.2856625263851,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,3581.5,2854.5900756500896,5600,1563,10027184.5,1553.5135982668396,10028283,10026086,c_sc_na_1
29111448,2,9,22,104,16,6,11.0,7.07106781186548,16,6,11.555555555555598,5.2704627669473,4.328194186699339,0.377858222648355,2911144.8,4503229.30800467,10013306,434,10017474,10017474.0,0.0,10017474,10017474,29111448,3638931.0,4801914.4613168,10015465,434,0,1,0,0,64,288,0.068701495026974,0.3091567276213811,6,16,11.0,5.22232967867094,27.2727272727273,0,0,0,1,1,0,0,0,4,12.0,11.0,11.555555555555598,0,0,0,0,0,0,2,22,9,104,-1,260,2,0,322874.666666667,555098.573218607,963844,612,9379537.66666667,1096355.24637698,10013306,8113576,c_sc_na_1
20997948,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71464868852899,0.3809896090798969,2999706.85714286,4802251.03985091,10014607,491,10018594,10018594.0,0.0,10018594,10018594,20997948,4199589.6,5320187.25525609,10015098,2332,0,1,0,0,64,192,0.095247402269974,0.2857422068099231,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,3306.5,962.3723291948912,3987,2626,10010403.5,5944.64670943531,10014607,10006200,c_sc_na_1
20980610,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71771840761541,0.3813044520631189,2997230.0,4804870.49787834,10014122,384,10015732,10015732.0,0.0,10015732,10015732,20980610,4196122.0,5324509.30917625,10014614,384,0,1,0,0,64,192,0.09532611301578,0.285978339047339,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1059.5,778.524566086389,1610,509,10012386.0,2455.07474427969,10014122,10010650,c_sc_na_1
41042407,2,8,22,78,16,6,11.0,7.07106781186548,16,6,9.75,5.17549169506766,2.43650427227623,0.243650427227623,4560267.44444444,5050624.58586473,10029441,488,31026305,31026305.0,0.0,31026305,31026305,41042407,5863201.0,5010793.94240257,10029929,1086,0,1,0,0,64,256,0.048730085445525,0.194920341782099,6,16,9.63636363636364,5.04524979109513,25.4545454545455,0,0,0,1,1,0,0,0,4,10.6,11.0,9.75,0,0,0,0,0,0,2,22,8,78,-1,260,2,0,816234.0,1147340.14944479,1627526,4942,9852362.75,326781.008672347,10029441,9362414,c_sc_na_1
125998850,0,10,0,90,0,0,0.0,0.0,16,6,9.0,4.8304589153964805,0.714292233619593,0.07936580373551,13999872.222222198,7770772.12734762,21001208,1452252,0,0.0,0.0,0,0,125998850,13999872.222222198,7770772.12734762,21001208,1452252,0,1,0,0,0,320,0.0,0.07936580373551,6,16,8.72727272727273,4.67099366496914,21.8181818181818,0,0,0,1,1,0,0,0,0,9.6,0.0,9.0,0,0,0,0,0,0,0,0,10,90,-1,260,0,0,1452252.0,0.0,1452252,1452252,17285573.714285698,4844502.23528316,21001208,9452936,c_sc_na_1
59433546,2,12,22,142,16,6,11.0,7.07106781186548,16,6,11.833333333333302,5.14928650544437,2.75938440556786,0.2355572053533539,4571811.23076923,4694919.40765998,10235296,403,30341422,30341422.0,0.0,30341422,30341422,59433546,5403049.63636364,4638370.63181668,10236805,403,0,1,0,0,64,384,0.033651029336193,0.20190617601716,6,16,11.333333333333302,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,6,12.142857142857098,11.0,11.833333333333302,0,0,0,0,0,0,2,22,12,142,-1,260,2,0,1652348.0,2861162.60513991,4956134,403,9079417.0,1848921.77904572,10235296,5366724,c_sc_na_1
25039415,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.75408131539814,0.359433317431737,3129926.875,4459353.92474369,10015233,651,10051096,10051096.0,0.0,10051096,10051096,25039415,4173235.83333333,4770961.57457364,10040210,651,0,1,0,0,64,224,0.079874070540386,0.279559246891351,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,19055.0,23770.101556367,35863,2247,10010115.5,7237.237905444309,10015233,10004998,c_sc_na_1
41032164,2,8,22,78,16,6,11.0,7.07106781186548,16,6,9.75,5.17549169506766,2.43711250520445,0.2437112505204449,4559129.33333333,4986605.54663867,10032223,680,31019397,31019397.0,0.0,31019397,31019397,41032164,5861737.71428572,4925076.42643373,10032903,714,0,1,0,0,64,256,0.048742250104089,0.194969000416356,6,16,9.63636363636364,5.04524979109513,25.4545454545455,0,0,0,1,1,0,0,0,4,10.6,11.0,9.75,0,0,0,0,0,0,2,22,8,78,-1,260,2,0,986985.0,1393235.11838885,1972151,1819,9764378.5,500159.171913969,10032223,9014402,c_sc_na_1
20988157,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71638157652432,0.3811673411819821,2998308.14285714,4801048.88354144,10007464,438,10010238,10010238.0,0.0,10010238,10010238,20988157,4197631.4,5319317.02258441,10009215,629,0,1,0,0,64,192,0.095291835295496,0.285875505886486,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2188.0,828.729147550634,2774,1602,10007267.0,278.6000717875,10007464,10007070,c_sc_na_1
20987681,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7164658639513295,0.381175986046291,2998240.14285714,4829033.62769417,10090077,368,10095592,10095592.0,0.0,10095592,10095592,20987681,4197536.2,5357965.53229318,10090445,471,0,1,0,0,64,192,0.095293996511573,0.285881989534718,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2993.0,3566.64660430495,5515,471,10051602.5,54411.159705523605,10090077,10013128,c_sc_na_1
20999059,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7144521571180897,0.3809694520121121,2999865.57142857,4801765.07666097,10012162,447,10010635,10010635.0,0.0,10010635,10010635,20999059,4199811.8,5319834.40092365,10014642,961,0,1,0,0,64,192,0.095242363003028,0.285727089009084,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2619.0,1162.48354827068,3441,1797,10009678.0,3512.90648893477,10012162,10007194,c_sc_na_1
20984019,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71711443837332,0.3812425064998271,2997717.0,4804242.76505809,10018549,807,10021759,10021759.0,0.0,10021759,10021759,20984019,4196803.8,5324150.49114027,10019655,807,0,1,0,0,64,192,0.0953106266249569,0.28593187987487,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,2008.5,1699.1775951912698,3210,807,10011901.5,9400.98465587515,10018549,10005254,c_sc_na_1
41018849,2,8,22,78,16,6,11.0,7.07106781186548,16,6,9.75,5.17549169506766,2.43790360865562,0.243790360865562,4557649.88888889,4830047.91398117,10017201,439,31005791,31005791.0,0.0,31005791,31005791,41018849,5859835.57142857,4713866.39694242,10017640,1871,0,1,0,0,64,256,0.048758072173112,0.19503228869245,6,16,9.63636363636364,5.04524979109513,25.4545454545455,0,0,0,1,1,0,0,0,4,10.6,11.0,9.75,0,0,0,0,0,0,2,22,8,78,-1,260,2,0,992299.333333333,1711221.4550751,2968246,2102,9510378.0,997460.486297076,10017201,8014227,c_sc_na_1
27931911,2,7,22,72,16,6,11.0,7.07106781186548,16,6,10.2857142857143,5.34522483824849,3.365326489834509,0.322212110728836,3491488.875,4661092.26222761,10025985,417,10069139,10069139.0,0.0,10069139,10069139,27931911,4655318.5,4891002.72204119,10026402,2188,0,1,0,0,64,224,0.071602691273075,0.250609419455762,6,16,10.0,5.16397779494322,26.6666666666667,0,0,0,1,1,0,0,0,3,11.1111111111111,11.0,10.2857142857143,0,0,0,0,0,0,2,22,7,72,-1,260,2,0,322025.666666667,518901.920071928,920735,2188,8988611.33333334,1784697.46317193,10025985,6927836,c_sc_na_1
20988452,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.7163293414874,0.381161983742298,2998350.28571429,4804745.23581465,10015357,439,10017291,10017291.0,0.0,10017291,10017291,20988452,4197690.4,5323913.28001831,10015796,623,0,1,0,0,64,192,0.095290495935575,0.285871487806723,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,1858.0,107.480230740355,1934,1782,10013152.0,3118.340905032669,10015357,10010947,c_sc_na_1
21001713,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71398275940634,0.38092130865706,3000244.71428571,4806028.70433805,10027345,506,10032973,10032973.0,0.0,10032973,10032973,21001713,4200342.6,5326644.19597623,10027935,506,0,1,0,0,64,192,0.095230327164265,0.285690981492795,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,3067.0,3621.8009332375,5628,506,10016818.5,14886.7190643204,10027345,10006292,c_sc_na_1
20995329,2,6,22,56,16,6,11.0,7.07106781186548,16,6,9.33333333333333,5.16397779494322,3.71511206135422,0.381037134497868,2999332.71428571,4814415.36450453,10032081,440,10034821,10034821.0,0.0,10034821,10034821,20995329,4199065.8,5339105.45843226,10038658,440,0,1,0,0,64,192,0.095259283624467,0.285777850873401,6,16,9.33333333333333,5.0,25.0,0,0,0,1,1,0,0,0,3,10.5,11.0,9.33333333333333,0,0,0,0,0,0,2,22,6,56,-1,260,2,0,4134.5,5224.8120061874,7829,440,10029536.5,3598.46640945834,10032081,10026992,c_sc_na_1
